experiment,id,round,block,position,nPairs,isLastPair,outcomeA,outcomeB,spread,viewTime,choiceB,whichFirst,a3Col
prereg,bb33488d5085bbbd61642944,2,long,34,51,0,.5600000000000001,.6,.039999999,.588,1,,
prereg,bb33488d5085bbbd61642944,2,long,35,51,0,1.12,1.16,.039999999,.576,1,,
prereg,bb33488d5085bbbd61642944,2,long,36,51,0,1.48,1.52,.039999999,.61,1,,
prereg,bb33488d5085bbbd61642944,2,long,37,51,0,.08,.12,.039999999,.5570000000000001,1,,
prereg,bb33488d5085bbbd61642944,2,long,38,51,0,1.04,1.08,.039999999,.765,1,,
prereg,bb33488d5085bbbd61642944,2,long,39,51,0,1.88,1.92,.039999999,.618,1,,
prereg,bb33488d5085bbbd61642944,2,long,40,51,0,.48,.52,.039999999,15.279,1,,
prereg,bb33488d5085bbbd61642944,2,long,41,51,0,.84,.88,.039999999,.621,1,,
prereg,bb33488d5085bbbd61642944,2,long,42,51,0,.4,.44,.039999999,.781,1,,
prereg,bb33488d5085bbbd61642944,2,long,43,51,0,1.36,1.4,.039999999,1.234,1,,
prereg,bb33488d5085bbbd61642944,2,long,44,51,0,.28,.32,.039999999,.502,1,,
prereg,bb33488d5085bbbd61642944,2,long,45,51,0,.72,.76,.039999999,1.117,1,,
prereg,bb33488d5085bbbd61642944,2,long,46,51,0,1.68,1.72,.039999999,.503,1,,
prereg,bb33488d5085bbbd61642944,2,long,47,51,0,.52,.5600000000000001,.039999999,.303,1,,
prereg,bb33488d5085bbbd61642944,2,long,48,51,0,1.32,1.36,.039999999,.6929999999999999,1,,
prereg,bb33488d5085bbbd61642944,2,long,49,51,0,1.6,1.64,.039999999,.361,1,,
prereg,bb33488d5085bbbd61642944,2,long,50,51,0,.36,.4,.039999999,.5580000000000001,1,,
prereg,bb33488d5085bbbd61642944,2,long,51,51,1,.96,1,.039999999,.579,1,,
prereg,bd2b65106a04c786066735c8,1,long,1,51,0,1.8,1.84,.039999999,3.647,1,,
prereg,bd2b65106a04c786066735c8,1,long,2,51,0,1.88,1.92,.039999999,3.07,1,,
prereg,bd2b65106a04c786066735c8,1,long,3,51,0,1,1.04,.039999999,.423,1,,
prereg,bd2b65106a04c786066735c8,1,long,4,51,0,.2,.24,.039999999,.67,1,,
prereg,bd2b65106a04c786066735c8,1,long,5,51,0,.28,.32,.039999999,.592,1,,
prereg,bd2b65106a04c786066735c8,1,long,6,51,0,1.04,1.08,.039999999,.405,1,,
prereg,bd2b65106a04c786066735c8,1,long,7,51,0,1.2,1.24,.039999999,.455,1,,
prereg,bd2b65106a04c786066735c8,1,long,8,51,0,1.24,1.28,.039999999,.389,1,,
prereg,bd2b65106a04c786066735c8,1,long,9,51,0,.12,.16,.039999999,.518,1,,
prereg,bd2b65106a04c786066735c8,1,long,10,51,0,1.92,1.96,.039999999,.674,1,,
prereg,bd2b65106a04c786066735c8,1,long,11,51,0,.6,.64,.039999999,.328,1,,
prereg,bd2b65106a04c786066735c8,1,long,12,51,0,1.16,1.2,.039999999,.383,1,,
prereg,bd2b65106a04c786066735c8,1,long,13,51,0,1.64,1.68,.039999999,.668,1,,
prereg,bd2b65106a04c786066735c8,1,long,14,51,0,.44,.48,.039999999,.269,1,,
prereg,bd2b65106a04c786066735c8,1,long,15,51,0,1.36,1.4,.039999999,.504,1,,
prereg,bd2b65106a04c786066735c8,1,long,16,51,0,.16,.2,.039999999,.586,1,,
prereg,bd2b65106a04c786066735c8,1,long,17,51,0,1.96,2,.039999999,.205,1,,
prereg,bd2b65106a04c786066735c8,1,long,18,51,0,.08,.12,.039999999,.754,1,,
prereg,bd2b65106a04c786066735c8,1,long,19,51,0,.96,1,.039999999,.257,1,,
prereg,bd2b65106a04c786066735c8,1,long,20,51,0,.5600000000000001,.6,.039999999,.386,1,,
prereg,bd2b65106a04c786066735c8,1,long,21,51,0,.52,.5600000000000001,.039999999,.176,1,,
prereg,bd2b65106a04c786066735c8,1,long,22,51,0,1.72,1.76,.039999999,.647,1,,
prereg,bd2b65106a04c786066735c8,1,long,23,51,0,.24,.28,.039999999,.258,1,,
prereg,bd2b65106a04c786066735c8,1,long,24,51,0,.4,.44,.039999999,.271,1,,
prereg,bd2b65106a04c786066735c8,1,long,25,51,0,2,0,2,.207,1,,
prereg,bd2b65106a04c786066735c8,1,long,26,51,0,.8,.84,.039999999,.519,1,,
prereg,bd2b65106a04c786066735c8,1,long,27,51,0,1.68,1.72,.039999999,.453,1,,
prereg,bd2b65106a04c786066735c8,1,long,28,51,0,1.08,1.12,.039999999,.204,1,,
prereg,bd2b65106a04c786066735c8,1,long,29,51,0,1.12,1.16,.039999999,.303,1,,
prereg,bd2b65106a04c786066735c8,1,long,30,51,0,1.44,1.48,.039999999,.73,1,,
prereg,bd2b65106a04c786066735c8,1,long,31,51,0,.76,.8,.039999999,.275,1,,
prereg,bd2b65106a04c786066735c8,1,long,32,51,0,1.32,1.36,.039999999,.278,1,,
prereg,bd2b65106a04c786066735c8,1,long,33,51,0,1.28,1.32,.039999999,.9340000000000001,1,,
prereg,bd2b65106a04c786066735c8,1,long,34,51,0,.64,.68,.039999999,.486,1,,
prereg,bd2b65106a04c786066735c8,1,long,35,51,0,0,.04,.039999999,.164,1,,
prereg,bd2b65106a04c786066735c8,1,long,36,51,0,.88,.92,.039999999,.235,1,,
prereg,bd2b65106a04c786066735c8,1,long,37,51,0,1.84,1.88,.039999999,.452,1,,
prereg,bd2b65106a04c786066735c8,1,long,38,51,0,.84,.88,.039999999,.42,1,,
prereg,bd2b65106a04c786066735c8,1,long,39,51,0,.92,.96,.039999999,.505,1,,
prereg,bd2b65106a04c786066735c8,1,long,40,51,0,.72,.76,.039999999,.67,1,,
prereg,bd2b65106a04c786066735c8,1,long,41,51,0,.36,.4,.039999999,.417,1,,
prereg,bd2b65106a04c786066735c8,1,long,42,51,0,.68,.72,.039999999,.43,1,,
prereg,bd2b65106a04c786066735c8,1,long,43,51,0,1.52,1.56,.039999999,.301,1,,
prereg,bd2b65106a04c786066735c8,1,long,44,51,0,.48,.52,.039999999,.335,1,,
prereg,bd2b65106a04c786066735c8,1,long,45,51,0,1.6,1.64,.039999999,.243,1,,
prereg,bd2b65106a04c786066735c8,1,long,46,51,0,1.48,1.52,.039999999,.258,1,,
prereg,bd2b65106a04c786066735c8,1,long,47,51,0,.32,.36,.039999999,.142,1,,
prereg,bd2b65106a04c786066735c8,1,long,48,51,0,.04,.08,.039999999,.355,1,,
prereg,bd2b65106a04c786066735c8,1,long,49,51,0,1.76,1.8,.039999999,.386,1,,
prereg,bd2b65106a04c786066735c8,1,long,50,51,0,1.4,1.44,.039999999,.434,1,,
prereg,bd2b65106a04c786066735c8,1,long,51,51,1,1.56,1.6,.039999999,.439,1,,
prereg,bd2b65106a04c786066735c8,2,short,1,11,0,.2,.4,.2,1.199,0,,
prereg,bd2b65106a04c786066735c8,2,short,2,11,0,1,1.2,.2,.169,0,,
prereg,bd2b65106a04c786066735c8,2,short,3,11,0,.6,.8,.2,.119,0,,
prereg,bd2b65106a04c786066735c8,2,short,4,11,0,.4,.6,.2,.179,0,,
prereg,bd2b65106a04c786066735c8,2,short,5,11,0,0,.2,.2,.647,0,,
prereg,bd2b65106a04c786066735c8,2,short,6,11,0,1.6,1.8,.2,1.238,0,,
prereg,bd2b65106a04c786066735c8,2,short,7,11,0,1.2,1.4,.2,.375,0,,
prereg,bd2b65106a04c786066735c8,2,short,8,11,0,1.8,2,.2,.192,0,,
prereg,bd2b65106a04c786066735c8,2,short,9,11,0,1.4,1.6,.2,.182,0,,
prereg,bd2b65106a04c786066735c8,2,short,10,11,0,.8,1,.2,.194,0,,
prereg,bd2b65106a04c786066735c8,2,short,11,11,1,2,0,2,.263,0,,
prereg,be1b358373180d4b4675b755,1,short,1,11,0,0,.2,.2,6.371,1,,
prereg,be1b358373180d4b4675b755,1,short,2,11,0,1.4,1.6,.2,5.1,1,,
prereg,be1b358373180d4b4675b755,1,short,3,11,0,.6,.8,.2,3.21,1,,
prereg,be1b358373180d4b4675b755,1,short,4,11,0,2,0,2,5.033,1,,
prereg,be1b358373180d4b4675b755,1,short,5,11,0,1.6,1.8,.2,5.094,1,,
prereg,be1b358373180d4b4675b755,1,short,6,11,0,1.8,2,.2,2.388,1,,
prereg,be1b358373180d4b4675b755,1,short,7,11,0,1.2,1.4,.2,1.601,1,,
prereg,be1b358373180d4b4675b755,1,short,8,11,0,.8,1,.2,1.662,1,,
prereg,be1b358373180d4b4675b755,1,short,9,11,0,.2,.4,.2,1.405,1,,
prereg,be1b358373180d4b4675b755,1,short,10,11,0,.4,.6,.2,1.184,1,,
prereg,be1b358373180d4b4675b755,1,short,11,11,1,1,1.2,.2,1.497,1,,
prereg,be1b358373180d4b4675b755,2,long,1,51,0,.16,.2,.039999999,3.92,1,,
prereg,be1b358373180d4b4675b755,2,long,2,51,0,.6,.64,.039999999,2.38,1,,
prereg,be1b358373180d4b4675b755,2,long,3,51,0,1.48,1.52,.039999999,1.541,1,,
prereg,be1b358373180d4b4675b755,2,long,4,51,0,.4,.44,.039999999,2.028,1,,
prereg,be1b358373180d4b4675b755,2,long,5,51,0,1.44,1.48,.039999999,1.733,1,,
prereg,be1b358373180d4b4675b755,2,long,6,51,0,1.84,1.88,.039999999,1.983,1,,
prereg,be1b358373180d4b4675b755,2,long,7,51,0,2,0,2,2.051,1,,
prereg,be1b358373180d4b4675b755,2,long,8,51,0,1.36,1.4,.039999999,1.688,1,,
prereg,be1b358373180d4b4675b755,2,long,9,51,0,.48,.52,.039999999,1.233,1,,
prereg,be1b358373180d4b4675b755,2,long,10,51,0,.32,.36,.039999999,1.045,1,,
prereg,be1b358373180d4b4675b755,2,long,11,51,0,1.76,1.8,.039999999,1.024,1,,
prereg,be1b358373180d4b4675b755,2,long,12,51,0,.36,.4,.039999999,.9350000000000001,1,,
prereg,be1b358373180d4b4675b755,2,long,13,51,0,.24,.28,.039999999,.773,1,,
prereg,be1b358373180d4b4675b755,2,long,14,51,0,1.72,1.76,.039999999,1.134,1,,
prereg,be1b358373180d4b4675b755,2,long,15,51,0,.8,.84,.039999999,.71,1,,
prereg,be1b358373180d4b4675b755,2,long,16,51,0,.5600000000000001,.6,.039999999,.5649999999999999,1,,
prereg,be1b358373180d4b4675b755,2,long,17,51,0,.28,.32,.039999999,.801,1,,
prereg,be1b358373180d4b4675b755,2,long,18,51,0,1.4,1.44,.039999999,.762,1,,
prereg,be1b358373180d4b4675b755,2,long,19,51,0,1.52,1.56,.039999999,.801,1,,
prereg,be1b358373180d4b4675b755,2,long,20,51,0,1.68,1.72,.039999999,1.119,1,,
prereg,be1b358373180d4b4675b755,2,long,21,51,0,1.2,1.24,.039999999,.967,1,,
prereg,be1b358373180d4b4675b755,2,long,22,51,0,.44,.48,.039999999,.761,1,,
prereg,be1b358373180d4b4675b755,2,long,23,51,0,1.04,1.08,.039999999,.676,1,,
prereg,be1b358373180d4b4675b755,2,long,24,51,0,1.32,1.36,.039999999,.894,1,,
prereg,be1b358373180d4b4675b755,2,long,25,51,0,.12,.16,.039999999,.721,1,,
prereg,be1b358373180d4b4675b755,2,long,26,51,0,1.8,1.84,.039999999,.798,1,,
prereg,be1b358373180d4b4675b755,2,long,27,51,0,1.12,1.16,.039999999,.603,1,,
prereg,be1b358373180d4b4675b755,2,long,28,51,0,.52,.5600000000000001,.039999999,.59,1,,
prereg,be1b358373180d4b4675b755,2,long,29,51,0,1.56,1.6,.039999999,.731,1,,
prereg,be1b358373180d4b4675b755,2,long,30,51,0,.92,.96,.039999999,.651,1,,
prereg,be1b358373180d4b4675b755,2,long,31,51,0,.2,.24,.039999999,.497,1,,
prereg,be1b358373180d4b4675b755,2,long,32,51,0,.04,.08,.039999999,.9419999999999999,1,,
prereg,be1b358373180d4b4675b755,2,long,33,51,0,0,.04,.039999999,1.112,1,,
prereg,be1b358373180d4b4675b755,2,long,34,51,0,1.92,1.96,.039999999,1.597,1,,
prereg,be1b358373180d4b4675b755,2,long,35,51,0,1.88,1.92,.039999999,.759,1,,
prereg,be1b358373180d4b4675b755,2,long,36,51,0,1.6,1.64,.039999999,.532,1,,
prereg,be1b358373180d4b4675b755,2,long,37,51,0,.64,.68,.039999999,.405,1,,
prereg,be1b358373180d4b4675b755,2,long,38,51,0,.76,.8,.039999999,.428,1,,
prereg,be1b358373180d4b4675b755,2,long,39,51,0,1.64,1.68,.039999999,.508,1,,
prereg,be1b358373180d4b4675b755,2,long,40,51,0,.08,.12,.039999999,.509,1,,
prereg,be1b358373180d4b4675b755,2,long,41,51,0,.72,.76,.039999999,.573,1,,
prereg,be1b358373180d4b4675b755,2,long,42,51,0,1.28,1.32,.039999999,.5610000000000001,1,,
prereg,be1b358373180d4b4675b755,2,long,43,51,0,1.24,1.28,.039999999,.451,1,,
prereg,be1b358373180d4b4675b755,2,long,44,51,0,.68,.72,.039999999,.371,1,,
prereg,be1b358373180d4b4675b755,2,long,45,51,0,.84,.88,.039999999,1.528,1,,
prereg,be1b358373180d4b4675b755,2,long,46,51,0,1.16,1.2,.039999999,.792,1,,
prereg,be1b358373180d4b4675b755,2,long,47,51,0,.88,.92,.039999999,.8179999999999999,1,,
prereg,be1b358373180d4b4675b755,2,long,48,51,0,1.08,1.12,.039999999,.722,1,,
prereg,be1b358373180d4b4675b755,2,long,49,51,0,1.96,2,.039999999,.819,1,,
prereg,be1b358373180d4b4675b755,2,long,50,51,0,1,1.04,.039999999,1.006,1,,
prereg,be1b358373180d4b4675b755,2,long,51,51,1,.96,1,.039999999,1.077,1,,
prereg,be4fa0542b2c7754a166b8a0,1,long,1,51,0,1.56,1.6,.039999999,5.602,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,2,51,0,1.36,1.4,.039999999,4.697,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,3,51,0,.84,.88,.039999999,1.565,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,4,51,0,1.24,1.28,.039999999,3.764,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,5,51,0,.6,.64,.039999999,1.004,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,6,51,0,.32,.36,.039999999,.502,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,7,51,0,.12,.16,.039999999,.889,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,8,51,0,.64,.68,.039999999,.914,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,9,51,0,1.6,1.64,.039999999,1.969,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,10,51,0,.92,.96,.039999999,1.001,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,11,51,0,.76,.8,.039999999,1.846,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,12,51,0,.88,.92,.039999999,1.063,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,13,51,0,.52,.5600000000000001,.039999999,3.37,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,14,51,0,1.84,1.88,.039999999,1.869,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,15,51,0,1.4,1.44,.039999999,.783,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,16,51,0,.28,.32,.039999999,.973,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,17,51,0,.68,.72,.039999999,.894,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,18,51,0,1.52,1.56,.039999999,.605,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,19,51,0,.8,.84,.039999999,.878,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,20,51,0,.16,.2,.039999999,.97,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,21,51,0,.4,.44,.039999999,.906,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,22,51,0,0,.04,.039999999,1.079,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,23,51,0,.48,.52,.039999999,.852,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,24,51,0,1.28,1.32,.039999999,.681,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,25,51,0,.5600000000000001,.6,.039999999,.972,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,26,51,0,1.08,1.12,.039999999,.76,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,27,51,0,1.64,1.68,.039999999,.667,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,28,51,0,1.04,1.08,.039999999,.662,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,29,51,0,.04,.08,.039999999,.503,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,30,51,0,1.12,1.16,.039999999,.6919999999999999,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,31,51,0,.08,.12,.039999999,.5639999999999999,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,32,51,0,1.68,1.72,.039999999,.673,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,33,51,0,.24,.28,.039999999,.766,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,34,51,0,.96,1,.039999999,.6899999999999999,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,35,51,0,1.76,1.8,.039999999,.655,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,36,51,0,1.48,1.52,.039999999,.706,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,37,51,0,.2,.24,.039999999,.06,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,38,51,0,.72,.76,.039999999,.7,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,39,51,0,1.88,1.92,.039999999,.454,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,40,51,0,2,0,2,.405,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,41,51,0,1.72,1.76,.039999999,2.099,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,42,51,0,1.16,1.2,.039999999,.708,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,43,51,0,1.96,2,.039999999,2,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,44,51,0,1.32,1.36,.039999999,.705,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,45,51,0,1.2,1.24,.039999999,.885,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,46,51,0,1.92,1.96,.039999999,.701,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,47,51,0,.44,.48,.039999999,1.309,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,48,51,0,1,1.04,.039999999,.602,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,49,51,0,1.44,1.48,.039999999,.798,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,50,51,0,.36,.4,.039999999,1.579,0,,
prereg,be4fa0542b2c7754a166b8a0,1,long,51,51,1,1.8,1.84,.039999999,2.004,0,,
prereg,be4fa0542b2c7754a166b8a0,2,short,1,11,0,.2,.4,.2,1.608,1,,
prereg,be4fa0542b2c7754a166b8a0,2,short,2,11,0,2,0,2,1.303,1,,
prereg,be4fa0542b2c7754a166b8a0,2,short,3,11,0,1.2,1.4,.2,.905,1,,
prereg,be4fa0542b2c7754a166b8a0,2,short,4,11,0,1.6,1.8,.2,1.294,1,,
prereg,be4fa0542b2c7754a166b8a0,2,short,5,11,0,1.8,2,.2,1.176,1,,
prereg,be4fa0542b2c7754a166b8a0,2,short,6,11,0,.4,.6,.2,1.19,1,,
prereg,be4fa0542b2c7754a166b8a0,2,short,7,11,0,1,1.2,.2,1.406,1,,
prereg,be4fa0542b2c7754a166b8a0,2,short,8,11,0,1.4,1.6,.2,.989,1,,
prereg,be4fa0542b2c7754a166b8a0,2,short,9,11,0,.8,1,.2,.801,1,,
prereg,be4fa0542b2c7754a166b8a0,2,short,10,11,0,0,.2,.2,1.7,1,,
prereg,be4fa0542b2c7754a166b8a0,2,short,11,11,1,.6,.8,.2,1.361,1,,
prereg,bf46d0ff0554a93d77355184,1,long,1,51,0,.48,.52,.039999999,5.867,1,,
prereg,bf46d0ff0554a93d77355184,1,long,2,51,0,1.32,1.36,.039999999,2.26,1,,
prereg,bf46d0ff0554a93d77355184,1,long,3,51,0,1.56,1.6,.039999999,1.519,1,,
prereg,bf46d0ff0554a93d77355184,1,long,4,51,0,.16,.2,.039999999,3.405,1,,
prereg,bf46d0ff0554a93d77355184,1,long,5,51,0,1.04,1.08,.039999999,1.27,1,,
prereg,bf46d0ff0554a93d77355184,1,long,6,51,0,.76,.8,.039999999,1.055,1,,
prereg,bf46d0ff0554a93d77355184,1,long,7,51,0,1.12,1.16,.039999999,1.167,1,,
prereg,bf46d0ff0554a93d77355184,1,long,8,51,0,1.88,1.92,.039999999,1.522,1,,
prereg,bf46d0ff0554a93d77355184,1,long,9,51,0,.8,.84,.039999999,.964,1,,
prereg,bf46d0ff0554a93d77355184,1,long,10,51,0,1,1.04,.039999999,1.183,1,,
prereg,bf46d0ff0554a93d77355184,1,long,11,51,0,1.44,1.48,.039999999,1.774,1,,
prereg,bf46d0ff0554a93d77355184,1,long,12,51,0,.44,.48,.039999999,.995,1,,
prereg,bf46d0ff0554a93d77355184,1,long,13,51,0,1.16,1.2,.039999999,.8,1,,
prereg,bf46d0ff0554a93d77355184,1,long,14,51,0,.6,.64,.039999999,.948,1,,
prereg,bf46d0ff0554a93d77355184,1,long,15,51,0,2,0,2,3.751,1,,
prereg,bf46d0ff0554a93d77355184,1,long,16,51,0,1.68,1.72,.039999999,1.016,1,,
prereg,bf46d0ff0554a93d77355184,1,long,17,51,0,1.76,1.8,.039999999,.9379999999999999,1,,
prereg,bf46d0ff0554a93d77355184,1,long,18,51,0,.4,.44,.039999999,1.028,1,,
prereg,bf46d0ff0554a93d77355184,1,long,19,51,0,.92,.96,.039999999,1.271,1,,
prereg,bf46d0ff0554a93d77355184,1,long,20,51,0,1.84,1.88,.039999999,1.028,1,,
prereg,bf46d0ff0554a93d77355184,1,long,21,51,0,1.92,1.96,.039999999,.676,1,,
prereg,bf46d0ff0554a93d77355184,1,long,22,51,0,1.6,1.64,.039999999,.77,1,,
prereg,bf46d0ff0554a93d77355184,1,long,23,51,0,.84,.88,.039999999,.951,1,,
prereg,bf46d0ff0554a93d77355184,1,long,24,51,0,1.24,1.28,.039999999,.9399999999999999,1,,
prereg,bf46d0ff0554a93d77355184,1,long,25,51,0,1.36,1.4,.039999999,.755,1,,
prereg,bf46d0ff0554a93d77355184,1,long,26,51,0,.68,.72,.039999999,.8070000000000001,1,,
prereg,bf46d0ff0554a93d77355184,1,long,27,51,0,1.2,1.24,.039999999,.738,1,,
prereg,bf46d0ff0554a93d77355184,1,long,28,51,0,.36,.4,.039999999,.956,1,,
prereg,bf46d0ff0554a93d77355184,1,long,29,51,0,1.64,1.68,.039999999,.924,1,,
prereg,bf46d0ff0554a93d77355184,1,long,30,51,0,.08,.12,.039999999,1.308,1,,
prereg,bf46d0ff0554a93d77355184,1,long,31,51,0,.52,.5600000000000001,.039999999,.866,1,,
prereg,bf46d0ff0554a93d77355184,1,long,32,51,0,.2,.24,.039999999,1.241,1,,
prereg,bf46d0ff0554a93d77355184,1,long,33,51,0,1.48,1.52,.039999999,.797,1,,
prereg,bf46d0ff0554a93d77355184,1,long,34,51,0,1.4,1.44,.039999999,.715,1,,
prereg,bf46d0ff0554a93d77355184,1,long,35,51,0,1.08,1.12,.039999999,.803,1,,
prereg,bf46d0ff0554a93d77355184,1,long,36,51,0,.64,.68,.039999999,.768,1,,
prereg,bf46d0ff0554a93d77355184,1,long,37,51,0,.24,.28,.039999999,.899,1,,
prereg,bf46d0ff0554a93d77355184,1,long,38,51,0,1.52,1.56,.039999999,1.038,1,,
prereg,bf46d0ff0554a93d77355184,1,long,39,51,0,.88,.92,.039999999,1.128,1,,
prereg,bf46d0ff0554a93d77355184,1,long,40,51,0,.04,.08,.039999999,.884,1,,
prereg,bf46d0ff0554a93d77355184,1,long,41,51,0,.12,.16,.039999999,.801,1,,
prereg,bf46d0ff0554a93d77355184,1,long,42,51,0,0,.04,.039999999,1.063,1,,
prereg,bf46d0ff0554a93d77355184,1,long,43,51,0,.72,.76,.039999999,.983,1,,
prereg,bf46d0ff0554a93d77355184,1,long,44,51,0,1.28,1.32,.039999999,1.103,1,,
prereg,bf46d0ff0554a93d77355184,1,long,45,51,0,1.72,1.76,.039999999,.864,1,,
prereg,bf46d0ff0554a93d77355184,1,long,46,51,0,.32,.36,.039999999,.842,1,,
prereg,bf46d0ff0554a93d77355184,1,long,47,51,0,.28,.32,.039999999,1.061,1,,
prereg,bf46d0ff0554a93d77355184,1,long,48,51,0,1.8,1.84,.039999999,.947,1,,
prereg,bf46d0ff0554a93d77355184,1,long,49,51,0,.96,1,.039999999,1.019,1,,
prereg,bf46d0ff0554a93d77355184,1,long,50,51,0,1.96,2,.039999999,1.244,1,,
prereg,bf46d0ff0554a93d77355184,1,long,51,51,1,.5600000000000001,.6,.039999999,1.391,1,,
prereg,bf46d0ff0554a93d77355184,2,short,1,11,0,1,1.2,.2,4.031,1,,
prereg,bf46d0ff0554a93d77355184,2,short,2,11,0,.6,.8,.2,6.896,1,,
prereg,bf46d0ff0554a93d77355184,2,short,3,11,0,1.4,1.6,.2,2.53,1,,
prereg,bf46d0ff0554a93d77355184,2,short,4,11,0,.8,1,.2,1.23,1,,
prereg,bf46d0ff0554a93d77355184,2,short,5,11,0,1.2,1.4,.2,1.053,1,,
prereg,bf46d0ff0554a93d77355184,2,short,6,11,0,2,0,2,4.829,1,,
prereg,bf46d0ff0554a93d77355184,2,short,7,11,0,1.8,2,.2,1.974,1,,
prereg,bf46d0ff0554a93d77355184,2,short,8,11,0,.2,.4,.2,2.02,1,,
prereg,bf46d0ff0554a93d77355184,2,short,9,11,0,.4,.6,.2,1.519,1,,
prereg,bf46d0ff0554a93d77355184,2,short,10,11,0,0,.2,.2,1.957,1,,
prereg,bf46d0ff0554a93d77355184,2,short,11,11,1,1.6,1.8,.2,1.829,1,,
prereg,c04c8cc734b6a7612927e2e1,1,short,1,11,0,1.6,1.8,.2,5.47,1,,
prereg,c04c8cc734b6a7612927e2e1,1,short,2,11,0,2,0,2,3.996,1,,
prereg,c04c8cc734b6a7612927e2e1,1,short,3,11,0,.8,1,.2,4.65,1,,
prereg,c04c8cc734b6a7612927e2e1,1,short,4,11,0,1.4,1.6,.2,1.483,1,,
prereg,c04c8cc734b6a7612927e2e1,1,short,5,11,0,1.2,1.4,.2,.96,1,,
prereg,c04c8cc734b6a7612927e2e1,1,short,6,11,0,1.8,2,.2,1.183,1,,
prereg,c04c8cc734b6a7612927e2e1,1,short,7,11,0,1,1.2,.2,1.004,1,,
prereg,c04c8cc734b6a7612927e2e1,1,short,8,11,0,.2,.4,.2,1.433,1,,
prereg,c04c8cc734b6a7612927e2e1,1,short,9,11,0,.6,.8,.2,2.167,1,,
prereg,c04c8cc734b6a7612927e2e1,1,short,10,11,0,.4,.6,.2,.882,1,,
prereg,c04c8cc734b6a7612927e2e1,1,short,11,11,1,0,.2,.2,1.549,1,,
prereg,c04c8cc734b6a7612927e2e1,2,long,1,51,0,1.4,1.44,.039999999,2.916,1,,
prereg,c04c8cc734b6a7612927e2e1,2,long,2,51,0,.64,.68,.039999999,2.673,1,,
prereg,c04c8cc734b6a7612927e2e1,2,long,3,51,0,.92,.96,.039999999,1.21,1,,
prereg,c04c8cc734b6a7612927e2e1,2,long,4,51,0,2,0,2,1.368,1,,
prereg,c04c8cc734b6a7612927e2e1,2,long,5,51,0,.24,.28,.039999999,1.908,1,,
prereg,c04c8cc734b6a7612927e2e1,2,long,6,51,0,.12,.16,.039999999,.841,1,,
prereg,c04c8cc734b6a7612927e2e1,2,long,7,51,0,1.44,1.48,.039999999,.991,1,,
prereg,c04c8cc734b6a7612927e2e1,2,long,8,51,0,1.72,1.76,.039999999,.715,1,,
